Company/Brand,HeadQuarter,Sector,What it does,Amount($),Funding Year
Zorro,Gurgaon,Social network,Pseudonymous social network platform,32000000.0,2021
Ultraviolette,Bangalore,Automotive,Create and Inspire the future of sustainable urban transportation through Accelerated Innovation.,150000000.0,2021
NephroPlus,Hyderabad,Hospital & Health Care,"A vision and passion of redefining healthcare delivery in India in 2010, NephroPlus today is India’s largest network of dialysis centres.",24000000.0,2021
Unremot,Bangalore,Information Technology & Services,Unremot is a personal office for consultants!,700000.0,2021
FanAnywhere,Bangalore,Financial Services,Celebrity NFT platform,10.0,2021
PingoLearn,Pune,E-learning,PingoLearn offers language learning courses with snackable videos.,200000.0,2021
Spry,Mumbai,Music,THE BEST ROYALTY-FREE MUSIC TO CREATE TRENDING VIDEOS,1500000.0,2021
Enmovil,Hyderabad,Information Technology & Services,Enmovil delivers a Business Intelligence Platform driven by a connected asset ecosystem that enables organizations to maximise their operational efficiency.,1300000.0,2021
ASQI Advisors,Mumbai,Financial Services,Bringing Blockchain technology intro mainstream finance!,1000000.0,2021
Insurance Samadhan,Delhi,Insurance,The insurance industry will help in representation with the insurance companies and will help to find adequate redressal for grievances.,725000.0,2021
Evenflow Brands,Mumbai,Consumer Goods,Identify and partner with the upcoming eCommerce-1st brands that sell on marketplaces and have a successful track record of positive reviews & ratings,500000.0,2021
MasterChow,Food & Beverages,Hauz Khas,A ready-to-cook Asian cuisine brand,461000.0,2021
Trinkerr,Bangalore,Capital Markets,Trinkerr is India's first social trading platform.,6600000.0,2021
Zorro,Gurgaon,Social network,Pseudonymous social network platform,32000000.0,2021
Ultraviolette,Bangalore,Automotive,Create and Inspire the future of sustainable urban transportation through Accelerated Innovation.,150000000.0,2021
NephroPlus,Hyderabad,Hospital & Health Care,"A vision and passion of redefining healthcare delivery in India in 2010, NephroPlus today is India’s largest network of dialysis centres.",24000000.0,2021
Unremot,Bangalore,Information Technology & Services,Unremot is a personal office for consultants!,700000.0,2021
FanAnywhere,Bangalore,Financial Services,Celebrity NFT platform,10.0,2021
PingoLearn,Pune,E-learning,PingoLearn offers language learning courses with snackable videos.,200000.0,2021
Spry,Mumbai,Music,THE BEST ROYALTY-FREE MUSIC TO CREATE TRENDING VIDEOS,1500000.0,2021
Enmovil,Hyderabad,Information Technology & Services,Enmovil delivers a Business Intelligence Platform driven by a connected asset ecosystem that enables organizations to maximise their operational efficiency.,1300000.0,2021
ASQI Advisors,Mumbai,Financial Services,Bringing Blockchain technology intro mainstream finance!,1000000.0,2021
Insurance Samadhan,Delhi,Insurance,The insurance industry will help in representation with the insurance companies and will help to find adequate redressal for grievances.,725000.0,2021
Evenflow Brands,Mumbai,Consumer Goods,Identify and partner with the upcoming eCommerce-1st brands that sell on marketplaces and have a successful track record of positive reviews & ratings,500000.0,2021
MasterChow,Food & Beverages,Hauz Khas,A ready-to-cook Asian cuisine brand,461000.0,2021
Pristyn Care,Gurgaon,Hospital & Health Care,A new age health tech company that aims to simplify the surgery journey of a patient by offering care at every step.,96000000.0,2021
Plix,Mumbai,"Health, Wellness & Fitness",Plant-based nutraceutical firm,5000000.0,2021
Uni Cards,Bangalore,Financial Services,"Uni Card splits your payments into 3 parts, over 3 months, at 0 extra costs.",70000000.0,2021
Practically,Hyderabad,E-learning,An experiential learning app for grades 6th to 12th.,5000000.0,2021
Nestasia,Kolkata,Retail,"Artisanal, Handmade, bio conscious crafts from South East Asia.",4000000.0,2021
Vedic Cosmeceuticals,Noida,Cosmetics,One of india’s most trusted and technologically advanced white label manufacturer in the personal care space,32000000.0,2021
Juspay,Bangalore,FinTech,Enable frictionless payments for the billion Indians.,60000000.0,2021
TranZact,Mumbai,Information Technology & Services,A mission to digitize millions of Indian SMEs so they can grow better.,7000000.0,2021
Atomberg,Mumbai,Consumer Electronics,Atomberg has built the ‘Brushless DC Motor’ (BLDC) technology for ceiling fans in India and has continuously innovated and improved on the technology.,20000000.0,2021
Ola,Bangalore,Mobility,"Ola is India’s largest mobility platform and one of the world’s largest ride-hailing companies, serving 250+ cities across India, Australia, New Zealand, and the UK",500000000.0,2021
Mohalla Tech,Bangalore,Social media,"Mohalla Tech Pvt. Ltd. is a computer software company based out of Bengaluru, India.",266000000.0,2021
Stack,Bangalore,Financial Services,Stack is an investing platform set to put money to work and help invest like some of the world’s biggest money-makers,4500000.0,2021
PropReturns,Mumbai,Real Estate,PropReturns is a platform for users to invest in Indian Real Estate backed by data.,1200000.0,2021
WeSkill,Gurgaon,E-learning,Act as the bridge for skills providing access to learning and developing these skills at a younger age from the comfort and security of home.,4000000.0,2021
Fitpage,Mumbai,"Health, Wellness & Fitness","An endurance-first fitness tech platform focussed on enabling you to learn, eat, work out and live better.",300000.0,2021
ShopMyLooks,Noida,Digital platform,ShopMyLooks turns social media photos & videos into shop-the-look thus helping creators monetize their entire content.,200000.0,2021
ByteLearn,Noida,E-learning,AI powered teaching assistant for 100 Mn teachers across the world,9500000.0,2021
Dista,Pune,Computer Software,Dista is an AI-enabled location intelligence platform that offers a wide range of solutions for businesses to power their mobility and field operations.,1200000.0,2021
OfBusiness,Gurgaon,Financial Services,"OfBusiness is a new age commerce and fintech start up, and is technologically driven to provide smart procurement and smart financing to SMEs.",325000000.0,2021
Bizongo,Mumbai,B2B Ecommerce,izongo is India’s largest B2B platform for made-to-order products.,100000000.0,2021
FRND,Bangalore,Online Media,FRND is an audio dating app for Bharat,6500000.0,2021
Metadome,Bangalore,Computer Software,"Metadome (formerly Adloid), is a Metaverse, that provides no-code infrastructure to millions of creators & brands, to build immersive experiences for the virtual world.",4000000.0,2021
Keka HR,Hyderabad,Information Technology & Services,Keka is a simple and intuitive HR software unlike the traditional HR systems.,1600000.0,2021
Flo Mobility,Bangalore,Industrial Automation,"An autonomous tech stack that can be applied to agri-bots, delivery bots, two wheelers and other use cases where compact bots need to navigate in crowded, unstructured environments.",400000.0,2021
Yodacart,Thane,E-commerce,YODACART is an e-commerce startup offering real-time product discovery using AI/ML for appliances based on consumers’ needs with an AR-enabled browsing experience.,225000.0,2021
TheHouseMonk,Bangalore,Real Estate,A complete property management software platform for team&customers.,5000000.0,2021
Zepto,Bangalore,E-commerce,"Ability to consistently deliver 2,500+ products in 10 minutes flat.",100000000.0,2021
Sirona Hygiene,Delhi,"Health, Wellness & Fitness","An award-winning brand, committed to solving those Intimate & Menstrual Hygiene issues for women",10000000.0,2021
Jumbotail,Bangalore,B2B Ecommerce,"Jumbotail is India's leading B2B marketplace and New Retail platform, serving thousands of mom & pop stores",85000000.0,2021
Captain Fresh,Bangalore,Logistics & Supply Chain,A B2B marketplace leveraging technology to deliver the fastest harvest-to-retail in the industry.,40000000.0,2021
Deciwood,Delhi,Consumer Electronics,"Deciwood makes Eco-friendly wooden speakers using latest technology of Energy tube to enhance sound quality, all products are handmade by skilled people of the industry.",200000.0,2021
Kohbee,Bangalore,E-learning,"Kohbee is a mobile app for online trainers and educators to run their online business, end to end.",235000.0,2021
Perfora,Gurgaon,Consumer Goods,"Building a disruptive, modern, and functional oral care brand for consumers in India and globally.",260000.0,2021
Unbox Robotics,Pune,Logistics & Supply Chain,Unbox Robotics is building software-defined robotics platforms to enable logistics players to automate and radically improve their operations on-demand in a limited footprint and capital.,7000000.0,2021
Ninety One,Ahmedabad,Consumer Goods,"Ninety One makes cycles, which the company claims are affordable and different from the ones available in the market.",30000000.0,2021
Gobillion,Delhi,Social commerce,Redefining social commerce for Tier 2+ cities in India - making e-commerce SOCIAL!,2900000.0,2021
RIPPLR,Bangalore,Logistics & Supply Chain,India’s first Plug-n-Play distribution ecosystem for brands,12000000.0,2021
SK Finance,Jaipur,Financial Services,SK Finance is a leading player in vehicle financing and small business loans lending space with AUM over 4000cr.,53000000.0,2021
Eggoz,Gurgaon,Food & Beverages,Make a meaningful impact to improve the protein consumption of people by enriching the lives of the rural egg farmers.,3500000.0,2021
Fabriclore,Jaipur,Apparel & Fashion,"India's top brand of artisanal & contemporary fabrics, offering the largest catalog of both curated & original designs.",700000.0,2021
Veefin,Mumbai,Information Technology & Services,"Veefin is the world leader in contextual SCF and digital lending solution adopting user-led design, data and analytics, built by bankers for bankers.",3000000.0,2021
Verandah,Mumbai,Apparel & Fashion,Verandah is a conscious luxury travel brand retailing amongst the luxury resort wear space with design roots.,1000000.0,2021
Karkinos Healthcare,Mumbai,Hospital & Health Care,"Medical center for treatment of complex cancers; and research center which leverages technologies such as genomics, synthetic biology, sensors, and AI to analyze data and leading to the development of  affordable cancer interventions.",10.0,2021
OWO Technologies,Gurgaon,Food & Beverages,An ecommerce startup offering online beverages and packaged drinking water,3000000.0,2021
EsportsXO,Bangalore,Mobile Games,EsportsXO is an esports tournament management company which offers software to manage tournaments online.,1100000.0,2021
The Gourmet Jar,Noida,Food & Beverages,"The Gourmet Jar offers a range of premium condiments in unique flavour combinations, that are handmade in small batches, from scratch, using all-natural ingredients and no preservatives or additives.",150000.0,2021
Zorgers,Mohali,Hospital & Health Care,Zorgers Home Healthcare is India’s most trusted Home Healthcare Service Provider. Recognized by the Govt of India.,10.0,2021
BangDB,Bangalore,Computer Software,A Converged NoSQL Data Platform for Predictive and Real-Time analytics for Operational Intelligence,10.0,2021
Neobank Jupiter,Mumbai,Banking,Jupiter is a digital banking app with one simple aim – to deliver a banking experience that keeps pace with you.,86000000.0,2021
Skippi Ice Pops,Hyderabad,Food Production,India's First Icepops Brand,130000.0,2021
Glii,Noida,Dating,India’s finest dating companionship application,10000.0,2021
GlobalBees,Delhi,E-commerce,Globalbees partners with entrepreneurs who have built an online-first business.,111000000.0,2021
Mamaearth,Gurgaon,"Health, Wellness & Fitness",Baby and mother care brand,37000000.0,2021
SecureNow,Gurgaon,Insurance,SecureNow is an award winning tech-enabled insurance intermediary.,6000000.0,2021
Vendor Infra,Gurgaon,Construction,"A B2B Collaboration Platform for Infrastructure Sectors to Search Vendors, Get Quotes, Find Opportunities",265000.0,2021
Hakuna Matata,Chennai,Information Technology & Services,Hakuna Matata Solutions is a leading Digital Transformation Company offering a full spectrum of technology solutions and services for enterprises across different industry verticals all over the globe.,1000000.0,2021
OneCard,Pune,Financial Services,"India's finest and smartest metal credit card, reimagined for the mobile generation.",76000000.0,2021
Doubtnut,Gurgaon,EdTech,"Doubtnut operates as an e-learning platform that enables users to ask study questions in Physics, Chemistry, and Math.",30000000.0,2021
Hubhopper,Delhi,Podcast,"Hubhopper is India's leading podcast hosting, creation & distribution platform. Getting podcast across both Indian & global audio platforms",10.0,2021
Infra.Market,Thane,Construction,Infra.Market is an online procurement marketplace for every category of materials and products needed for building projects.,100000000.0,2021
Comofi Medtech,Bangalore,HeathTech,"Comofi Medtech develops healthcare products using artificial intelligence, augmented reality and IoT technologies",200000.0,2021
Battery Smart,Delhi,Battery,Battery Smart provides advanced Li-ion batteries to e-rickshaws.,10.0,2021
Kutuki,Bangalore,EdTech,Kutuki is a learning platform focused on children between the ages of three and seven.,2000000.0,2021
Onelife,Mumbai,Healthcare,"Aspire to leverage the gifts of nature and science to help you make holistic lifestyle changes, with minimalistic effort, improving overall well-being.",10.0,2021
Eupheus,Delhi,EdTech,Eupheus Learning offers a seamless integrated learning solution for the K-12 market in India.,4000000.0,2021
KreditBee,Bangalore,FinTech,KreditBee is an Instant Personal Loan Platform for Young Professionals.,75000000.0,2021
Pencil,Mumbai,Content publishing,Pencil is a content publishing platform that enables writers to publish their work for free.,1000000.0,2021
Aisle,Bangalore,Dating,Aisle connects the new generation of single independent Indians from around the world looking for meaningful relationships.,10.0,2021
Marquee Equity,Mumbai,FinTech,The World's #1 Fundraising Service - Investor Meetings + Deal Documents - Globally,3800000.0,2021
UptimeAI,Bangalore,AI startup,"Enable true digital transformation with AI driven insights, to enable manufacturers stay ten steps ahead of process inefficiencies and equipment failures",1500000.0,2021
WizKlub,Bangalore,EdTech,Wizklub uses a unique method of developing and nurturing Higher Order Thinking Skills in children,800000.0,2021
Zolve,Bangalore,FinTech,Zolve Innovations operates as a neo-banking startup.,15000000.0,2021
MediBuddy,Bangalore,EdTech,"MediBuddy is a digital healthcare platform for inpatient hospitalization, outpatient services, and corporate wellness benefits.",3000000.0,2021
Pariksha,Pune,EdTech,"Pariksha - The Sucess App, India's largest vernacular test preparation company for the mobile 1st internet users of India.",2000000.0,2021
Express Stores,Gurgaon,E-commerce,Express Stores is a retail and omnichannel startup company,1000000.0,2021
Avataar Ventures,Bangalore,FinTech,Avataar Venture Partners is a growth Capital Investment Firm.,100000000.0,2021
Zingbus,Haryana,Transportation,Zingbus is an emerging brand in the intercity bus services.,10.0,2021
Phable,Bangalore,HealthTech,Mobile App for Patients and Doctors,12000000.0,2021
Codingal,Bangalore,EdTech,Coding education platform for K-12 students,10.0,2021
Supply6,Bangalore,Helathcare,Supply6 is a food supplement brand that claims to provide nutritional supplements in drinkable forms such as smoothies.,100000.0,2021
Swajal,Gurgaon,Water purification,Swajal uses clean solar energy to purify drinking water at an affordable rate.,1600000.0,2021
BharatPe,Delhi,FinTech,BharatPe develops a QR code-based payment app for offline retailers and businesses.,100000000.0,2021
Filo,Delhi,EdTech,Instant learning platform for students while self study.,260000.0,2021
Method & Madness,Mumbai,Real Estate,Method & Madness Technology operates as a real-estate tech company.,2000000.0,2021
EduFund,Gujarat,FinTech,Changing the way Indians evaluate and plan higher education,300000.0,2021
Pepperfry,Mumbai,E-commerce,Pepperfry is an online home and lifestyle shopping store selling products with cash on delivery facilities.,30000000.0,2021
Zingavita,Chandigarh,HealthTech,"Explore a range of kids nutrition supplements formulated using highest quality ingredients, that are Deliciously Healthy and super fun to consume.",400000.0,2021
Hypd Store,Delhi,Content commerce,"A shop worthy content platform, personalized!",10.0,2021
VerSe Innovation,Bangalore,Innovation Management,Owner of Dailyhunt App and I-Pay,1000000000.0,2021
Supersourcing,Indore,Software company,Build your next app or website with our exclusive network of certified IT companies.,200000.0,2021
AutomataPi,Powai,Automation,AutomataPi is a next generation cognitive business process automation engine.,400000.0,2021
Newton School,Bangalore,EdTech,Newton School is a platform to learn and develop skills that you need for your best Tech career.,5000000.0,2021
TenderCuts,Chennai,Food Industry,"TenderCuts is an online meat shop that delivers antibiotic-free, hygienic, and farm fresh chicken, free range goat, and seafood.",15000000.0,2021
Siply,Bangalore,FinTech,Siply Services operates as a micro-savings platform.,1000000.0,2021
SarvaGram,Mumbai,FinTech,SarvaGram provides livelihood upgradation for aspiring households based in rural and semi-urban India.,10000000.0,2021
Unlu,Gurgaon,Celebrity Engagement,Personalised Video Shoutout from top celebrities,1000000.0,2021
GlobalFair,Gurgaon,Trading platform,One-stop solution for all your procurement needs,2000000.0,2021
Eduvanz,Mumbai,FinTech,"Eduvanz is new, innovative finance company, which is completely revolutionizing the student loan market.",10000000.0,2021
OwO,Gurgaon,E-commerce,"Shop packaged drinking water, beverages from your favorite brands i.e. Kinley, Bisleri, Aquafina, Coca-cola, Pepsi etc",200000.0,2021
Progcap,Delhi,FinTech,Progcap is a financial service company that provides financial opportunities for micro and small businesses in the last mile.,1000000.0,2021
ABL Workspaces,Delhi,Hospitality,ABL Workspaces is a co-working space where professionals from all walks of life come to work under one roof.,600000.0,2021
Nazara Technologies,Mumbai,Gaming,"Nazara Technologies develops mobile content such as games, themes, wallpapers, and multimedia.",10000000.0,2021
Scentials,Mumbai,Personal Care,Scentials is building a unique beauty brands studio platform,6000000.0,2021
SplashLearn,Gurgaon,EdTech,SplashLearn is an EdTech startup company providing game-based math and reading courses to students in pre-kindergarten to grade five.,18000000.0,2021
Maya,Bangalore,HealthTech,Maya enables women to keep track of their health via a mobile application.,2200000.0,2021
GoTo,Ghaziabad,Transportation,Real Time Intercity City Transit Platform For 1.25 Bn People In India,150000.0,2021
MediBuddy,Bangalore,HealthTech,MediBuddy is a Trusted Digital Platform for Cashless Healthcare. MediBuddy connects patients with doctors and hospitals.,40000000.0,2021
Zetwerk,Bangalore,E-commerce,Zetwerk is an online marketplace that connects buyers and suppliers for manufacturing jobs.,120000000.0,2021
Remedico,Hyderabad,Healthcare,Remedico is a Mobile healthcare,500000.0,2021
PrepBytes,Gurgaon,EdTech,PrepBytes helps college students to learn coding by personalizing their content along with the guidance of expert mentors from industry,10.0,2021
SATYA MicroCapital,Delhi,FinTech,Satya MicroCapital is a micro finance company based on a group lending model that allows borrowers to share liability.,20000000.0,2021
YourPhysio,Nagpur,HealthTech,YourPhysio is a healthcare company on a mission to deliver 10x better patient experience in the domain of physiotherapy.,350000.0,2021
Aviom Housing Finance,Delhi,FinTech,AVIOM India is an Affordable Housing Finance company facilitating families in mostly semi urban areas in realising their dream of owning their first home.,1000000.0,2021
Hemp Horizons,Noida,Cannabis startup,Cannabis and Hemp company,200000.0,2021
MPL,Bangalore,Gaming,Mobile Premier League is a skill-based eSports platform used to offer cash prizes while playing games.,95000000.0,2021
Koo,Bangalore,Blogging,Koo App operates as a microblogging app.,4100000.0,2021
InnerHour,Mumbai,Healthcare,InnerHour is mental health and wellness platform that provides therapy and diagnostics services and conducts online mental health workshops.,5200000.0,2021
Origo,Gurgaon,AgriTech,"Origo Commodities, a complete post-harvest management financial solution for agricultural commodities.",10000000.0,2021
ExMyB,Gurgaon,Consulting,ExMyB provides financial service and consulting services.,10.0,2021
Elucidata,Delhi,BioTechnology,Elucidata Corporation uses data analytics to transform decision-making processes in R&D labs in biotechnology and pharmaceutical companies.,5000000.0,2021
Saveo,Bangalore,HealthTech,Saveo operates a business-to-business e-commerce platform focused on pharmacies.,4000000.0,2021
Qin1,Noida,EdTech,Re-imagining Kids of 21st Century!,10.0,2021
DotPe,Gurgaon,FinTech,"DotPe is an innovative offline technology platform digitising merchant's customer engagement with mobile discovery, ordering and payments.",8000000.0,2021
Taskmo,Bangalore,B2B Marketplace,Gig Economy Platform | Task Fulfillment Platform | New-age fulfillment solutions,1400000.0,2021
MasterMentors,West Bengal,EdTech,India's first online platform for mentors enabling them to translate their expertise into a profitable online course,1500000.0,2021
KIKO TV,Mumbai,E-commerce,KIKO TV is an AI-based short live video e-commerce platform.,10.0,2021
Quali55Care,Mumbai,Health care,Deliver highly durable & affordable medical equipments on rental and sale.,10.0,2021
Ruptok,Delhi,FinTech,Ruptok operates as a fintech platform for gold loans,10000000.0,2021
RevFin,Delhi,FinTech,RevFin is a digital lending company.,10.0,2021
SeeVC,Delhi,Tech Startup,Leverages artificial intelligence (AI) to build products for the education sector,1000000.0,2021
Junio,Delhi,EdTech,Junio is a kids-focused digital pocket money-smart card.,1000000.0,2021
VenWiz,Bangalore,B2B service,Digitising the interactions between core industry and vendors for engineering services,300000.0,2021
Vista Rooms,Mumbai,Hospitality,"Vista Rooms is a South Asia's largest luxury holiday home rental management company. We are on a mission to build the ""Marriott for Homes""",1000000.0,2021
Makers Hive,Hyderabad,Tech Startup,"Makers Hive has made it possible to bring the people with amputations together by developing a fully functional, customizable",9000000.0,2021
Headfone,Bangalore,Social audio,Headfone helps create and share the audio content with listeners.,3000000.0,2021
Zouk,Mumbai,Fashion and lifestyle,100% Vegan bags from India.,10.0,2021
MPL,Bangalore,Gaming,Mobile Premier League is a skill-based eSports platform used to offer cash prizes while playing games.,5000000.0,2021
GrowFix,Bangalore,FinTech,Building high-yield Debt assets for retail investors,2000000.0,2021
Bombay Shaving Company,Delhi,Fashion and lifestyle,"Bombay Shaving Company is a consumer goods company that focuses on developing a range of shave care, beard care, and skincare products.",6000000.0,2021
Dunzo,Bangalore,Delivery service,Dunzo is a hyper-local delivery app that connects users to the nearest delivery partner.,40000000.0,2021
BeyondSkool,Mumbai,EdTech,BeyondSkool is a live upskilling platform for kids,2000000.0,2021
Mindler,Delhi,EdTech,Mindler is a career counseling company that provides career development guidance counseling services for students.,1000000.0,2021
Fashinza,Gurgaon,B2B Manufacturing,Fashinza is a B2B manufacturing marketplace that solves apparel/fashion supply chain challenges.,2600000.0,2021
BharatPe,Delhi,FinTech,BharatPe develops a QR code-based payment app for offline retailers and businesses.,6000000.0,2021
Turnip,Bangalore,Gaming,Turnip is a live game streaming and community platform.,1600000.0,2021
Furlenco,Bangalore,Home Decor,Furlenco is a subscription-based furniture rental platform that allows users to rent furniture on a monthly basis.,2000000.0,2021
Inficold,Delhi,Solar,Provide uninterrupted and affordable cooling for refrigeration,900000.0,2021
KIWI,Delhi,TaaS startup,"A peer to peer support network, which would enable billions of users across the world",250000.0,2021
Digit Insurance,Bangalore,FinTech,Digit Insurance is a financial services company that general insurance services.,10.0,2021
BharatPe,Delhi,FinTech,BharatPe develops a QR code-based payment app for offline retailers and businesses.,10000000.0,2021
MFine,Bangalore,Health care,Mfine is an health-tech startup that offers an AI-powered online doctor consultation app.,16000000.0,2021
Udayy,Gurgaon,EdTech,Interactive learning platform for kids,2500000.0,2021
Lohum,Noida,EV startup,Lohum manufactures lithium-ion battery packs and recovers critical battery materials from used lithium-ion batteries through recycling.,7000000.0,2021
Darwinbox,Hyderabad,HR Tech,Darwinbox is an end-to-end enterprise HR software that enables enterprises to automate entire employee lifecycle in one HR platform.,15000000.0,2021
DeHaat,Patna,AgriTech,DeHaat connects farmers to suppliers and buyers on a single platform.,30000000.0,2021
Samunnati,Chennai,AgriTech,Samunnati is a specialized agriculture value chain enabler providing innovative and customized financial and non-financial solutions.,10000000.0,2021
Biconomy,Delhi,Blockchain startup,Biconomy is a technology company building transaction infrastructure for next-generation Web 3 applications.,1500000.0,2021
True Elements,Pune,Food and Beverages,"Committed to improving the quality of life, True Elements provides food that is packed with the goodness of nature!",1000000.0,2021
Siply,Bangalore,FinTech,Siply Services operates as a micro-savings platform.,1000000.0,2021
Nao Spirits & Beverages Pvt Ltd,Delhi,Beverages,India's first Craft Gin company,2000000.0,2021
PurpleTutor,Mumbai,EdTech,PurpleTutor is the only coding platform that mandates every teacher to have a formal Computer Science degree,300000.0,2021
Karkhana.io,Mumbai,Manufacturing startup,Karkhana.io is an on-demand manufacturing platform with a vision of digitalizing manufacturing.,1500000.0,2021
SSA Finserv,Mumbai,FinTech,Small businesses-focused non-banking lender,3000000.0,2021
CoinSwitch Kuber,Bangalore,Cryptocurrency,Coinswitch.co is a cryptocurrency exchange aggregator platform.,15000000.0,2021
Paperfly,Bangalore,E-commerce,Paperfly is an e-commerce fulfillment and nationwide delivery solution in Bangladesh,11000000.0,2021
Infra.Market,Thane,E-commerce,Infra.Market is an online procurement marketplace for every category of materials and products needed for building projects.,6000000.0,2021
ReadyAssist,Bangalore,Vehicle repair startup,"ReadyAssist is one of the India's leading 24/7 roadside assistance, breakdown support, towing and repairs provider for both Bikes & Cars.",1000000.0,2021
Chalo,Mumbai,IT,Chalo is a free app that tracks buses live and tells you what time your bus will reach your stop.,7000000.0,2021
Unacademy,Bangalore,EdTech,Unacademy is an online learning platform providing educational content such as video lectures and examinations.,50000000.0,2021
Ergos,Samsitpur,AgriTech,Ergos is building an integrated supply chain platform that enables farmers to convert their grains to digital assets.,3000000.0,2021
Bolkar,Bangalore,Social network,Bolkar App is an Audio Based Q&A platform for the Next Billion Users.,10.0,2021
Wright Research,Mumbai,Advisory firm,Quantitative Investment Management and Research,10.0,2021
Knocksense,Lucknow,Media,Knocksense which owns and operates an eponymous digital content platform.,200000.0,2021
Pariksha,Pune,EdTech,"Pariksha - The Sucess App, India's largest vernacular test preparation company for the mobile 1st internet users of India",1800000.0,2021
Toothsi,Mumbai,Healthcare,ToothSi is a new age startup in the dental space providing smile correction services at home.,5000000.0,2021
Jumbotail,Bangalore,Food and Beverages,"Jumbotail is solving an important problem of organising food and grocery ecosystem in India through technology, data science and design.",14300000.0,2021
Phi Commerce,Pune,FinTech,"Payments Facilitator, Payments solution provider etc.",4000000.0,2021
Zupee,Gurgaon,Gaming,Zupee is a skill-based gaming app that enables its users to play against each-other live,10000000.0,2021
Oneiric Gaming,Chandigarh,Gaming,Oneiric Gaming connects to fellow dreamers around the globe over cult favorite games like Bluff and Cricket.,10.0,2021
Finsall,Bangalore,Insuretech,Finsall provides Insurance Premium Financing,300000.0,2021
Legalwiz.in,Ahmedabad,Legaltech,"LegalWiz.in is committed to provide high quality professional services for small businesses, start-up entrepreneurs and individuals.",500000.0,2021
Practically,Telangana,EdTech,"Making Learning personal, immersive and experiental",4000000.0,2021
Cred,Bangalore,FinTech,CRED is a Bengaluru-based fintech startup that offers rewards for customers who use its platform to pay their credit card bills.,81000000.0,2021
Devic Earth,Bangalore,Pollution control equiptment,"State-of-the-art air pollution control equipment to improve air quality across buildings, industries, and cities.",1000000.0,2021
Zerone,Gurgaon,FinTech,"Convert smartphones into a POS machine using our ZUP proximity payment technology, with no additional hardware and no need for NFC.",1300000.0,2021
boAt,Mumbai,Fashion & Lifestyle,boAt is a lifestyle brand that deals in fashionable consumer electronics.,100000000.0,2021
Pocket Aces,Mumbai,Media,Pocket Aces is a digital entertainment company focused on mobile video.,2000000.0,2021
Kyt,Bangalore,EdTech,"An online-first, global academy for extracurricular learning | Private & small group online classes for kids",5000000.0,2021
iMumz,Bangalore,Healthcare,"iMumz empowers pregnant mothers to deliver healthy, happy, and intelligent babies through a positive lifestyle.",300000.0,2021
BharatPe,Delhi,FinTech,BharatPe develops a QR code-based payment app for offline retailers and businesses.,8200000.0,2021
CropIn,Bangalore,AgriTech,CropIn is a leading AI and Data-led agri-tech organization that provides SaaS solutions to agribusinesses globally using deep learning.,20000000.0,2021
Udaan,Bangalore,E-commerce,"Udaan is a B2B trade platform that brings manufacturers, traders, retailers, and wholesalers into a single platform",280000000.0,2021
Vanity Wagon,Haryana,Cosmetics,"Vanity Wagon is India’s #1 Natural Organic Beauty Marketplace. Buy Ayurvedic Natural Beauty Products in India for skin, hair & body care.",200000.0,2021
Oyo,Gurgaon,Hospitality,OYO operates a branded network of hotels designed to offer standardized stay experiences.,7000000.0,2021
Agri10x,Pune,AgriTech,Agri10x integrates the entire Agri value-chain through a digital cooperative platform by harnessing emerging technologies,10.0,2021
BlackSoil,Mumbai,FinTech,Blacksoil Advisory is an independent boutique advisory firm.,4000000.0,2021
HobSpace,Mumbai,EdTech,HobSpace is a platform for extra-curricular activities online and offline for kids between 3-14 years.,100000.0,2021
DcodeAI,Delhi,EdTech,EMPOWER LEARNERS TO BE FUTURE READY USING AI,500000.0,2021
Biocon Biologics,Bangalore,BioTechnology,"Biocon is a fully integrated pure play biosimilars organization, globally engaged in developing high quality affordable biosimilars.",70000000.0,2021
KiranaKart,Mumbai,E-commerce,A better model for instant grocery delivery in India.,720000.0,2021
Meddo,Gurgaon,Healthcare,Meddo is an end-to-end medical services provider,3000000.0,2021
SP Robotic Works,Chennai,EdTech,An innovative place to explore next-generation technologies for students and all tech enthusiasts.,3000000.0,2021
3SC,Gurgaon,Logistics,An end-to-end supply chain analytics company that provides execution and analytics solutions which are comprehensive and customized.,15000000.0,2021
Chai Waale,Chennai,Food & Beverages,"A wide range of exotic flavoured chai, in the most hygienic ambience at pocket-friendly prices.",600000.0,2021
Minimalist,Jaipur,Cosmetics,Affordable skincare for all,10000000.0,2021
Biconomy,Delhi,Blockchain,Developer platform to enable a simplified transaction and onboarding experience for Web3 projects,9000000.0,2021
Fixcraft,Gurgaon,Automotive,India's Most Trusted Automotive Repair Brand,1000000.0,2021
Slice,Bangalore,Financial Services,"Slice is India's best credit card challenger to pay bills, manage expenses, and unlock rewards",10000000.0,2021
90+ My Tuition App,Bangalore,EdTech,Daskalos Virtual Academy Pvt Ltd is a company set up by a group of professionals who perform innovative work in management.,5000000.0,2021
Wasabi,Bangalore,Consulting,Help small businesses grow their sales via our customer interaction and growth platform.,1800000.0,2021
Strata,Bangalore,Real Estate,Strata is an innovative tech-driven platform redefining Fractional Investments in Premium Commercial Real Estate,6000000.0,2021
Ourbetterplanet,Bangalore,E-commerce,A curated online marketplace for all things sustainable!,300000.0,2021
